Harvest ID,Date,Client,Project,Task,Notes,Hours,Billable?,Billable Rate
2921731834,2026-05-07,Century Driving School,Century Driving Onramp misc,Admin,"Daily check: all pods healthy (113 running/completed across cdg-production, monitoring, ingress, kube-system). Cleared 8 Resque failed jobs (typical DirtyExit). Queue depths: course_cache=132, road_test_cache=385 (workers active). Nodes nominal: max CPU 23%, max memory 84% (under thresholds). ArgoCD: all 7 apps Synced/Healthy. GitHub: 40 open issues across 3 repos (1 NEW bug #2311 on onramp), 25 open PRs (none new in last 24h), no PRs merged in last 48h.",0.5,Yes,110.0
2921748254,2026-05-07,Century Driving School,Century Driving Onramp misc,Design,Continue building out the ability for the phone system to call out to customers,0.75,Yes,110.0
2921766735,2026-05-07,Century Driving School,Century Driving Onramp misc,Design,Find Onramp GitHub issue about shortening the SMS/text message currently around 7 segments (too long) for specific customers. Implement the fix as a new PR on the onramp repo (branch from develop).,0.45,Yes,110.0
2921769486,2026-05-07,Influxdb,Influxdb,Rails Programming,Adding an ability to Schedule deploys from master,0.17,Yes,145.0
2922103777,2026-05-07,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Big Rapids MRT location page shows old Google Map and outdated directions text,0.19,Yes,110.0
2922592786,2026-05-08,Century Driving School,Century Driving Onramp misc,Admin,"Daily check: all pods healthy across cdg-production/monitoring/ingress/kube-system; cleared 14 Resque failed jobs (DirtyExit); queue backlog noted: course_cache=204, road_test_cache=337; nodes nominal (max CPU 43%, max mem 81% on pool-szyg2); ArgoCD 7 apps Synced/Healthy; GitHub: onramp 20 open issues (mostly bug-labeled exception reports), onramp_api 10, cms_react 10 (1 NEW #266 Big Rapids MRT location); open PRs: onramp 15 (1 NEW #2312 outbound voice calls), api 6, cms_react 5; merged in last 48h: onramp #2313 SMS reminder shortening.",0.5,Yes,110.0
2922639365,2026-05-08,Century Driving School,Century Driving Onramp misc,Design,Continue moving forward on the call out feature for the phone app,0.64,Yes,110.0
2923167711,2026-05-08,Century Driving School,Century Driving Onramp misc,Support,Exception handling: NoMethodError: undefined method `id' for nil:NilClass in admin/road_te,0.19,Yes,110.0
2923397058,2026-05-09,Century Driving School,Century Driving Onramp misc,Admin,Ready for Support,0.5,Yes,110.0
2923445710,2026-05-09,Century Driving School,Century Driving Onramp misc,Support,Exception handling: TypeError: e.replaceAll is not a function on /instructor-offerings (li,0.19,Yes,110.0
2923482522,2026-05-10,Century Driving School,Century Driving Onramp misc,Admin,"Daily morning check: cluster healthy — all pods Running/Completed across cdg-production, ingress, monitoring, kube-system; ArgoCD all 7 apps Synced/Healthy. Cleared 7 failed Resque jobs (likely DirtyExit). Queue depths: course_cache=139 (elevated, watching), road_test_cache=2. Node CPU/mem nominal — highest is caching-pool-szx8t at mem 84%, all under 85/90% thresholds. GitHub: 20+ open issues on onramp (18 bugs), 10 on onramp_api, 10 on onramp_cms_react (1 NEW: #267 replaceAll TypeError on /instructor-offerings); 15+6+5 open PRs, none new in last 24h; no PRs merged in last 48h.",0.5,Yes,110.0
2923906102,2026-05-11,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all 109 prod pods healthy (Running/Completed); cleared 7 failed Resque jobs (nightly DirtyExit); queue depths course_cache=42, road_test_cache=237 (workers keeping up); node resources nominal (CPU peak 29%, mem peak 83%); ArgoCD 7/7 apps Synced/Healthy. GitHub: 40 open issues across 3 repos (mostly onramp bug-tracker exceptions), 26 open PRs, 1 new issue (cms_react #267 instructor-offerings TypeError); no merges in last 48h.",0.5,Yes,110.0
2923926328,2026-05-11,Century Driving School,Century Driving Onramp misc,Design,"Continue on the call out feature of the phone system, potentially add UI so a staff member can now instantiate a phone call.",1.27,Yes,110.0
2924149489,2026-05-11,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Failed payments show as both pending and failed in OnRamp,0.18,Yes,110.0
2924471227,2026-05-11,Century Driving School,Century Driving Onramp misc,Support,Exception handling: NoMethodError: undefined method `empty?' for nil:NilClass in road_test,0.19,Yes,110.0
2924581407,2026-05-11,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Behind-the-wheel test scheduling shows an earlier time than the slot the user se,0.19,Yes,110.0
2924729304,2026-05-11,Century Driving School,Century Driving Onramp misc,Support,Upgrade the Docuseal cluster,1.69,Yes,110.0
2924732479,2026-05-11,Influxdb,Influxdb,Rails Programming,"Schedulable deploy branch, add in the webhook changes and deploy them to both qa and the master branch. Tested invalidation on Production with /integrations pages. The Webhook is working as expected, but invalidation for the specific changes is not working as expected. Weekly status meeting with Olga and Nate",1.48,Yes,145.0
2924977384,2026-05-12,Century Driving School,Century Driving Onramp misc,Admin,"Daily check: 102 pods healthy across all namespaces; cleared 7 failed Resque jobs (DirtyExit nightly restart); course_cache queue elevated at 203, road_test_cache=2; nodes nominal (max CPU 23%, max mem 81%); ArgoCD 6/7 healthy (cdg-dev Progressing on excluded staging-db endpoints, expected). GitHub: 2 new bug issues onramp (#2316 mentor_availability nil, #2317 BTW slot shift), 1 new PR onramp (#2315 mentor_availability fix). No merges in last 48h.",0.5,Yes,110.0
2924997593,2026-05-12,Century Driving School,Century Driving Onramp misc,Project Management,Dev cluster is crash looping after the latest upgrade. Working on bringing it back up,1.34,Yes,110.0
2925116236,2026-05-12,Century Driving School,Century Driving Onramp misc,Project Management,Setting up a paperclip agent setup to manage bugs ,0.32,Yes,110.0
2925886358,2026-05-13,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all pods healthy across cdg-production/monitoring/ingress/kube-system (no crashes, no restarts). Cleared 16 failed Resque jobs (typical DirtyExit from nightly restart). Caching queues elevated: course_cache=148, road_test_cache=226 (workers running, queues working through backlog). Node resources nominal: peak CPU 74%, peak mem 81% on caching-pool-szx8t. ArgoCD: 7/7 apps Synced/Healthy. GitHub: 40 open issues across 3 repos (3 new onramp bugs in last 48h: #2317, #2316, #2314); 24 open PRs; 3 onramp PRs merged in last 48h.",0.5,Yes,110.0
2925903367,2026-05-13,Century Driving School,Century Driving Onramp misc,Design,Continue working through the call out feature on the conversations app,1.43,Yes,110.0
2926221703,2026-05-13,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Extended service fee not applied to final 3 road test appointments after 57-test,0.17,Yes,110.0
2926696210,2026-05-14,Century Driving School,Century Driving Onramp misc,Admin,"Daily AM check: all 110+ pods healthy; cleared 9 failed Resque jobs (DirtyExit); queues elevated — course_cache=202, road_test_cache=479. Nodes nominal (max CPU 58%, mem 82% on caching-pool-szx8t). ArgoCD: all 7 apps Synced/Healthy. GitHub: 1 new onramp bug (#2318); 3 PRs merged in last 48h; no new PRs.",0.5,Yes,110.0
2926746951,2026-05-14,Century Driving School,Century Driving Onramp misc,Support,Exception handling: Admin saved student with malformed email 'jhoekstra@live.' causing upd,0.18,Yes,110.0
2927283734,2026-05-14,Century Driving School,Century Driving Onramp misc,Admin,mandatory upgrade of the production cluster,1.36,Yes,110.0
2927316473,2026-05-14,Century Driving School,Century Driving Onramp misc,Support,"Exception handling: String.prototype.replaceAll called on non-string in CMS layout, trigge",0.17,Yes,110.0
2927491698,2026-05-15,Century Driving School,Century Driving Onramp misc,Admin,"Daily morning check: 107 pods all healthy across cluster; cleared 21 failed Resque jobs (DirtyExit from nightly restart). Caching queues elevated -- course_cache=170, road_test_cache=440 (workers running, draining). Node resources nominal (caching-pool peak 74% CPU/73% mem; app-pool nodes <5% CPU). ArgoCD: all 7 apps Synced/Healthy. GitHub: 40 open issues across repos (3 NEW bugs in last 48h: onramp #2318/#2319, cms_react #268), 24 open PRs, no merges in last 48h.",0.5,Yes,110.0
2927611841,2026-05-15,Century Driving School,Century Driving Onramp misc,Admin,metrics are not getting sent into metrics.centurydriving.com for some reason. It may be due to the upgrade that happened on Thursday May 14th evening,0.32,Yes,110.0
2927920008,2026-05-15,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Teens being scheduled for 2 driving appointments in the same day,0.18,Yes,110.0
2928799944,2026-05-15,Legacy Capital Planners,Redtails EMoney grading system,Admin,Trip to get fingerprinted,1.0,Yes,
2928269576,2026-05-16,Century Driving School,Century Driving Onramp misc,Admin,Ready for Support,0.5,Yes,110.0
2928333123,2026-05-16,Century Driving School,Century Driving Onramp misc,Support,Exception handling: TypeError: e.replaceAll is not a function in CMS layout chunk,0.19,Yes,110.0
2928353643,2026-05-17,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all pods Running/Completed across cdg-production, monitoring, ingress, kube-system. Cleared 7 failed Resque jobs (DirtyExit from nightly restart). Queue depths: course_cache=56, road_test_cache=360 (elevated). Nodes nominal except caching-pool-33fkak at 86% CPU (above 85% threshold). ArgoCD: all 7 apps Synced/Healthy. GitHub: 40 open issues across 3 repos (3 NEW bugs in last 48h: onramp #2320 double-booking, cms_react #268/#269 replaceAll TypeError). 24 open PRs, none merged in last 48h.",0.5,Yes,110.0
2928502143,2026-05-17,Century Driving School,Century Driving Onramp misc,Support,Exception handling: TypeError: e.replaceAll is not a function in CMS layout component,0.17,Yes,110.0
2928771991,2026-05-18,Century Driving School,Century Driving Onramp misc,Admin,"All pods healthy across cluster (100+ running, no crashes). Cleared 7 Resque failed jobs (typical DirtyExit). Queue depths elevated: course_cache=643, road_test_cache=224 (worth watching). Node resources nominal (CPU 58% max, mem 68% max). ArgoCD: 7/7 apps Synced/Healthy. GitHub: 40 open issues across 3 repos; 2 NEW cms_react replaceAll bugs (#269, #270). 24 open PRs, none new in last 24h, no merges in last 48h.",0.5,Yes,110.0
2928797019,2026-05-18,Century Driving School,Century Driving Onramp misc,Design,Continuing on the phone system editor and call out ability. Fixing extended service fee bug that wasn't including admin_road_tests as part of the count,1.46,Yes,110.0
2928905796,2026-05-18,Century Driving School,Century Driving Onramp misc,Support,Exception handling: Resque failures#destroy raises Redis 'ERR index out of range' when del,0.18,Yes,110.0
2929252023,2026-05-18,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Hudsonville road test scheduling not registering selected time; edit fails on fi,0.18,Yes,110.0
2929551024,2026-05-18,Influxdb,Influxdb,Rails Programming,Picking back up on the webhook job that didn't work as expected. I believe the cache invalidation has to be set up to work on both servers,1.31,Yes,145.0
2929788726,2026-05-19,Century Driving School,Century Driving Onramp misc,Admin,"Daily cluster check: all ~105 pods healthy (Running/Completed) across cdg-production, monitoring, ingress, kube-system; cleared 9 Resque failed jobs (nightly DirtyExit); Resque queues elevated (course_cache=646, road_test_cache=464); node resources nominal, highest caching-pool-33fkak 82% CPU / 71% mem; ArgoCD all 7 apps Synced/Healthy. GitHub: 20 open onramp issues (all bug-labeled, 2 NEW: #2322 Resque destroy ERR, #2323 Hudsonville road test), 10 onramp_api, 10 cms_react (1 NEW: #270 replaceAll TypeError); 13/6/5 open PRs (no new in 24h); 1 merge in last 48h (onramp #2321 extended-hours premium fee fix).",0.5,Yes,110.0
2929804128,2026-05-19,Century Driving School,Century Driving Onramp misc,Design,Continue back on the phone system changes.,1.52,Yes,110.0
2930285164,2026-05-19,Century Driving School,Century Driving Onramp misc,Support,Bug fix: Road test appointment time changes intermittently fail to save on first attempt,0.18,Yes,110.0
2930666101,2026-05-20,Century Driving School,Century Driving Onramp misc,Admin,Ready for Support,0.5,Yes,110.0
2931105428,2026-05-20,Century Driving School,Century Driving Onramp misc,Support,Exception handling: MySQL Data too long error on seats#update when note column exceeds siz,0.19,Yes,110.0
2931107741,2026-05-20,Century Driving School,Century Driving Onramp misc,Support,Exception handling: seats#update fails with Mysql2::Error: Data too long for column 'note',0.17,Yes,110.0
